Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-10-04 23:17:10,"Legs",21min,"Squat (Barbell)",1,120.0,8,0,0,"","",
2022-10-04 23:17:10,"Legs",21min,"Squat (Barbell)",2,120.0,8,0,0,,,
2022-10-04 23:17:10,"Legs",21min,"Squat (Barbell)",3,120.0,8,0,0,,,
2022-10-04 23:17:10,"Legs",21min,"Seated Leg Press (Machine)",1,95.0,10,0,0,"",,
2022-10-04 23:17:10,"Legs",21min,"Seated Leg Press (Machine)",2,95.0,10,0,0,,,
2022-10-04 23:17:10,"Legs",21min,"Seated Leg Press (Machine)",3,95.0,10,0,0,,,
2022-10-04 23:17:10,"Legs",21min,"Leg Extension (Machine)",1,85.0,10,0,0,"",,
2022-10-04 23:17:10,"Legs",21min,"Leg Extension (Machine)",2,85.0,10,0,0,,,
2022-10-04 23:17:10,"Legs",21min,"Leg Extension (Machine)",3,85.0,10,0,0,,,
2022-10-04 23:17:10,"Legs",21min,"Lying Leg Curl (Machine)",1,70.0,10,0,0,"",,
2022-10-04 23:17:10,"Legs",21min,"Lying Leg Curl (Machine)",2,70.0,10,0,0,,,
2022-10-04 23:17:10,"Legs",21min,"Lying Leg Curl (Machine)",3,60.0,8,0,0,,,
2022-10-04 23:17:10,"Legs",21min,"Standing Calf Raise (Dumbbell)",1,45.0,40,0,0,"",,
2022-10-04 23:17:10,"Legs",21min,"Standing Calf Raise (Dumbbell)",2,45.0,40,0,0,,,
2022-10-04 23:17:10,"Legs",21min,"Standing Calf Raise (Dumbbell)",3,45.0,40,0,0,,,
2022-10-06 10:09:10,"Push",29min,"Bench Press (Barbell)",1,110.0,8,0,0,"","",
2022-10-06 10:09:10,"Push",29min,"Bench Press (Barbell)",2,110.0,8,0,0,,,
2022-10-06 10:09:10,"Push",29min,"Bench Press (Barbell)",3,110.0,8,0,0,,,
2022-10-06 10:09:10,"Push",29min,"Shoulder Press (Machine)",1,80.0,8,0,0,"",,
2022-10-06 10:09:10,"Push",29min,"Shoulder Press (Machine)",2,70.0,8,0,0,,,
2022-10-06 10:09:10,"Push",29min,"Shoulder Press (Machine)",3,50.0,8,0,0,,,
2022-10-06 10:09:10,"Push",29min,"Chest Fly",1,175.0,10,0,0,"",,
2022-10-06 10:09:10,"Push",29min,"Chest Fly",2,145.0,10,0,0,,,
2022-10-06 10:09:10,"Push",29min,"Chest Fly",3,115.0,10,0,0,,,
2022-10-06 10:09:10,"Push",29min,"Chest Press (Machine)",1,85.0,10,0,0,"",,
2022-10-06 10:09:10,"Push",29min,"Chest Press (Machine)",2,85.0,8,0,0,,,
2022-10-06 10:09:10,"Push",29min,"Chest Press (Machine)",3,70.0,10,0,0,,,
2022-10-07 10:17:13,"Pull",27min,"Seated Row (Machine)",1,85.0,8,0,0,"","",
2022-10-07 10:17:13,"Pull",27min,"Seated Row (Machine)",2,100.0,8,0,0,,,
2022-10-07 10:17:13,"Pull",27min,"Seated Row (Machine)",3,100.0,8,0,0,,,
2022-10-07 10:17:13,"Pull",27min,"Lat Pulldown - Wide Grip (Cable)",1,85.0,8,0,0,"",,
2022-10-07 10:17:13,"Pull",27min,"Lat Pulldown - Wide Grip (Cable)",2,100.0,8,0,0,,,
2022-10-07 10:17:13,"Pull",27min,"Lat Pulldown - Wide Grip (Cable)",3,100.0,8,0,0,,,
2022-10-07 10:17:13,"Pull",27min,"Lat Pulldown (Machine)",1,100.0,8,0,0,"",,
2022-10-07 10:17:13,"Pull",27min,"Lat Pulldown (Machine)",2,85.0,8,0,0,,,
2022-10-07 10:17:13,"Pull",27min,"Lat Pulldown (Machine)",3,70.0,9,0,0,,,
2022-10-07 10:17:13,"Pull",27min,"Skullcrusher (Dumbbell)",1,25.0,8,0,0,"",,
2022-10-07 10:17:13,"Pull",27min,"Skullcrusher (Dumbbell)",2,25.0,8,0,0,,,
2022-10-07 10:17:13,"Pull",27min,"Skullcrusher (Dumbbell)",3,25.0,8,0,0,,,
2022-10-07 10:17:13,"Pull",27min,"Reverse Fly (Cable)",1,70.0,8,0,0,"",,
2022-10-07 10:17:13,"Pull",27min,"Reverse Fly (Cable)",2,85.0,8,0,0,,,
2022-10-07 10:17:13,"Pull",27min,"Reverse Fly (Cable)",3,85.0,8,0,0,,,
2022-10-08 20:06:38,"Legs",1h 2min,"Squat (Barbell)",1,120.0,8,0,0,"","",
2022-10-08 20:06:38,"Legs",1h 2min,"Squat (Barbell)",2,120.0,8,0,0,,,
2022-10-08 20:06:38,"Legs",1h 2min,"Squat (Barbell)",3,120.0,8,0,0,,,
2022-10-08 20:06:38,"Legs",1h 2min,"Seated Leg Press (Machine)",1,312.0,8,0,0,"",,
2022-10-08 20:06:38,"Legs",1h 2min,"Seated Leg Press (Machine)",2,257.0,8,0,0,,,
2022-10-08 20:06:38,"Legs",1h 2min,"Seated Leg Press (Machine)",3,257.0,8,0,0,,,
2022-10-08 20:06:38,"Legs",1h 2min,"Leg Extension (Machine)",1,85.0,8,0,0,"",,
2022-10-08 20:06:38,"Legs",1h 2min,"Leg Extension (Machine)",2,85.0,8,0,0,,,
2022-10-08 20:06:38,"Legs",1h 2min,"Leg Extension (Machine)",3,85.0,8,0,0,,,
2022-10-08 20:06:38,"Legs",1h 2min,"Leg Extension (Machine)",4,85.0,8,0,0,,,
2022-10-08 20:06:38,"Legs",1h 2min,"Lying Leg Curl (Machine)",1,70.0,8,0,0,"",,
2022-10-08 20:06:38,"Legs",1h 2min,"Lying Leg Curl (Machine)",2,80.0,8,0,0,,,
2022-10-08 20:06:38,"Legs",1h 2min,"Lying Leg Curl (Machine)",3,70.0,8,0,0,,,
2022-10-08 20:06:38,"Legs",1h 2min,"Standing Calf Raise (Dumbbell)",1,90.0,40,0,0,"",,
2022-10-08 20:06:38,"Legs",1h 2min,"Standing Calf Raise (Dumbbell)",2,100.0,40,0,0,,,
2022-10-08 20:06:38,"Legs",1h 2min,"Standing Calf Raise (Dumbbell)",3,95.0,40,0,0,,,
2022-10-08 20:06:38,"Legs",1h 2min,"Seated Calf Raise (Machine)",1,115.0,10,0,0,"",,
2022-10-08 20:06:38,"Legs",1h 2min,"Seated Calf Raise (Machine)",2,115.0,10,0,0,,,
2022-10-08 20:06:38,"Legs",1h 2min,"Seated Calf Raise (Machine)",3,115.0,10,0,0,,,
2022-10-08 20:06:38,"Legs",1h 2min,"Hip Abductor (Machine)",1,70.0,8,0,0,"",,
2022-10-08 20:06:38,"Legs",1h 2min,"Hip Abductor (Machine)",2,70.0,8,0,0,,,
2022-10-08 20:06:38,"Legs",1h 2min,"Hip Abductor (Machine)",3,70.0,8,0,0,,,
2022-10-08 20:06:38,"Legs",1h 2min,"Hip Adductor (Machine)",1,70.0,8,0,0,"",,
2022-10-08 20:06:38,"Legs",1h 2min,"Hip Adductor (Machine)",2,70.0,8,0,0,,,
2022-10-08 20:06:38,"Legs",1h 2min,"Hip Adductor (Machine)",3,70.0,8,0,0,,,
2022-10-10 20:18:44,"Push",49min,"Bench Press (Barbell)",1,110.0,8,0,0,"","",
2022-10-10 20:18:44,"Push",49min,"Bench Press (Barbell)",2,110.0,8,0,0,,,
2022-10-10 20:18:44,"Push",49min,"Bench Press (Barbell)",3,120.0,8,0,0,,,
2022-10-10 20:18:44,"Push",49min,"Bench Press (Barbell)",4,130.0,5,0,0,,,
2022-10-10 20:18:44,"Push",49min,"Shoulder Press (Machine)",1,70.0,8,0,0,"",,
2022-10-10 20:18:44,"Push",49min,"Shoulder Press (Machine)",2,80.0,8,0,0,,,
2022-10-10 20:18:44,"Push",49min,"Shoulder Press (Machine)",3,80.0,6,0,0,,,
2022-10-10 20:18:44,"Push",49min,"Shoulder Press (Machine)",4,50.0,8,0,0,,,
2022-10-10 20:18:44,"Push",49min,"Chest Fly",1,160.0,10,0,0,"",,
2022-10-10 20:18:44,"Push",49min,"Chest Fly",2,175.0,10,0,0,,,
2022-10-10 20:18:44,"Push",49min,"Chest Fly",3,190.0,10,0,0,,,
2022-10-10 20:18:44,"Push",49min,"Chest Press (Machine)",1,85.0,8,0,0,"",,
2022-10-10 20:18:44,"Push",49min,"Chest Press (Machine)",2,85.0,8,0,0,,,
2022-10-10 20:18:44,"Push",49min,"Chest Press (Machine)",3,70.0,8,0,0,,,
2022-10-10 20:18:44,"Push",49min,"Triceps Extension",1,50.0,8,0,0,"",,
2022-10-10 20:18:44,"Push",49min,"Triceps Extension",2,60.0,8,0,0,,,
2022-10-10 20:18:44,"Push",49min,"Triceps Extension",3,60.0,8,0,0,,,
2022-10-10 20:18:44,"Push",49min,"Chest Fly (Band)",1,50.0,8,0,0,"",,
2022-10-10 20:18:44,"Push",49min,"Chest Fly (Band)",2,70.0,8,0,0,,,
2022-10-10 20:18:44,"Push",49min,"Chest Fly (Band)",3,50.0,8,0,0,,,
2022-10-10 20:18:44,"Push",49min,"Shrug (Dumbbell)",1,35.0,10,0,0,"",,
2022-10-10 20:18:44,"Push",49min,"Shrug (Dumbbell)",2,35.0,10,0,0,,,
2022-10-10 20:18:44,"Push",49min,"Shrug (Dumbbell)",3,35.0,10,0,0,,,
2022-10-10 20:18:44,"Push",49min,"Front Raise (Plate)",1,25.0,8,0,0,"",,
2022-10-10 20:18:44,"Push",49min,"Front Raise (Plate)",2,25.0,8,0,0,,,
2022-10-10 20:18:44,"Push",49min,"Front Raise (Plate)",3,25.0,8,0,0,,,
2022-10-11 23:25:15,"Pull",46min,"Seated Row (Machine)",1,85.0,8,0,0,"","",
2022-10-11 23:25:15,"Pull",46min,"Seated Row (Machine)",2,100.0,8,0,0,,,
2022-10-11 23:25:15,"Pull",46min,"Seated Row (Machine)",3,115.0,8,0,0,,,
2022-10-11 23:25:15,"Pull",46min,"Seated Row (Machine)",4,115.0,8,0,0,,,
2022-10-11 23:25:15,"Pull",46min,"Lat Pulldown - Wide Grip (Cable)",1,100.0,8,0,0,"",,
2022-10-11 23:25:15,"Pull",46min,"Lat Pulldown - Wide Grip (Cable)",2,85.0,8,0,0,,,
2022-10-11 23:25:15,"Pull",46min,"Lat Pulldown - Wide Grip (Cable)",3,85.0,8,0,0,,,
2022-10-11 23:25:15,"Pull",46min,"Lat Pulldown (Machine)",1,85.0,8,0,0,"",,
2022-10-11 23:25:15,"Pull",46min,"Lat Pulldown (Machine)",2,85.0,8,0,0,,,
2022-10-11 23:25:15,"Pull",46min,"Lat Pulldown (Machine)",3,85.0,9,0,0,,,
2022-10-11 23:25:15,"Pull",46min,"Skullcrusher (Dumbbell)",1,20.0,10,0,0,"",,
2022-10-11 23:25:15,"Pull",46min,"Skullcrusher (Dumbbell)",2,25.0,8,0,0,,,
2022-10-11 23:25:15,"Pull",46min,"Skullcrusher (Dumbbell)",3,25.0,8,0,0,,,
2022-10-11 23:25:15,"Pull",46min,"Reverse Fly (Cable)",1,85.0,10,0,0,"",,
2022-10-11 23:25:15,"Pull",46min,"Reverse Fly (Cable)",2,85.0,10,0,0,,,
2022-10-11 23:25:15,"Pull",46min,"Reverse Fly (Cable)",3,85.0,10,0,0,,,
2022-10-11 23:25:15,"Pull",46min,"Bicep Curl (Barbell)",1,30.0,8,0,0,"",,
2022-10-11 23:25:15,"Pull",46min,"Bicep Curl (Barbell)",2,35.0,8,0,0,,,
2022-10-11 23:25:15,"Pull",46min,"Bicep Curl (Barbell)",3,35.0,5,0,0,,,
2022-10-11 23:25:15,"Pull",46min,"Bicep Curl (Barbell)",4,20.0,8,0,0,,,
2022-10-13 23:48:37,"Legs",41min,"Hack Squat",1,90.0,8,0,0,"","",
2022-10-13 23:48:37,"Legs",41min,"Hack Squat",2,140.0,8,0,0,,,
2022-10-13 23:48:37,"Legs",41min,"Hack Squat",3,140.0,10,0,0,,,
2022-10-13 23:48:37,"Legs",41min,"Seated Leg Press (Machine)",1,312.0,8,0,0,"",,
2022-10-13 23:48:37,"Legs",41min,"Seated Leg Press (Machine)",2,257.0,8,0,0,,,
2022-10-13 23:48:37,"Legs",41min,"Seated Leg Press (Machine)",3,257.0,10,0,0,,,
2022-10-13 23:48:37,"Legs",41min,"Leg Extension (Machine)",1,85.0,10,0,0,"",,
2022-10-13 23:48:37,"Legs",41min,"Leg Extension (Machine)",2,85.0,8,0,0,,,
2022-10-13 23:48:37,"Legs",41min,"Leg Extension (Machine)",3,85.0,8,0,0,,,
2022-10-13 23:48:37,"Legs",41min,"Leg Extension (Machine)",4,85.0,8,0,0,,,
2022-10-13 23:48:37,"Legs",41min,"Lying Leg Curl (Machine)",1,70.0,8,0,0,"",,
2022-10-13 23:48:37,"Legs",41min,"Lying Leg Curl (Machine)",2,80.0,8,0,0,,,
2022-10-13 23:48:37,"Legs",41min,"Lying Leg Curl (Machine)",3,80.0,8,0,0,,,
2022-10-13 23:48:37,"Legs",41min,"Seated Calf Raise (Machine)",1,115.0,10,0,0,"",,
2022-10-13 23:48:37,"Legs",41min,"Seated Calf Raise (Machine)",2,115.0,10,0,0,,,
2022-10-13 23:48:37,"Legs",41min,"Seated Calf Raise (Machine)",3,115.0,10,0,0,,,
2022-10-13 23:48:37,"Legs",41min,"Hip Abductor (Machine)",1,70.0,8,0,0,"",,
2022-10-13 23:48:37,"Legs",41min,"Hip Abductor (Machine)",2,70.0,10,0,0,,,
2022-10-13 23:48:37,"Legs",41min,"Hip Abductor (Machine)",3,70.0,8,0,0,,,
2022-10-13 23:48:37,"Legs",41min,"Pendulum Squat ",1,90.0,8,0,0,"",,
2022-10-13 23:48:37,"Legs",41min,"Pendulum Squat ",2,140.0,8,0,0,,,
2022-10-13 23:48:37,"Legs",41min,"Pendulum Squat ",3,140.0,8,0,0,,,
2022-10-13 23:48:37,"Legs",41min,"Hip Adductor (Machine)",1,70.0,8,0,0,"",,
2022-10-13 23:48:37,"Legs",41min,"Hip Adductor (Machine)",2,85.0,8,0,0,,,
2022-10-13 23:48:37,"Legs",41min,"Hip Adductor (Machine)",3,85.0,10,0,0,,,
2022-10-14 23:14:12,"Push",28min,"Bench Press (Barbell)",1,110.0,8,0,0,"","",
2022-10-14 23:14:12,"Push",28min,"Bench Press (Barbell)",2,110.0,8,0,0,,,
2022-10-14 23:14:12,"Push",28min,"Bench Press (Barbell)",3,110.0,8,0,0,,,
2022-10-14 23:14:12,"Push",28min,"Bench Press (Barbell)",4,110.0,7,0,0,,,
2022-10-14 23:14:12,"Push",28min,"Shoulder Press (Machine)",1,70.0,8,0,0,"",,
2022-10-14 23:14:12,"Push",28min,"Shoulder Press (Machine)",2,80.0,8,0,0,,,
2022-10-14 23:14:12,"Push",28min,"Shoulder Press (Machine)",3,80.0,6,0,0,,,
2022-10-14 23:14:12,"Push",28min,"Chest Fly",1,160.0,10,0,0,"",,
2022-10-14 23:14:12,"Push",28min,"Chest Fly",2,175.0,10,0,0,,,
2022-10-14 23:14:12,"Push",28min,"Chest Fly",3,175.0,10,0,0,,,
2022-10-14 23:14:12,"Push",28min,"Chest Press (Machine)",1,85.0,8,0,0,"",,
2022-10-14 23:14:12,"Push",28min,"Chest Press (Machine)",2,85.0,8,0,0,,,
2022-10-14 23:14:12,"Push",28min,"Chest Press (Machine)",3,85.0,10,0,0,,,
2022-10-14 23:14:12,"Push",28min,"Triceps Extension",1,60.0,8,0,0,"",,
2022-10-14 23:14:12,"Push",28min,"Triceps Extension",2,70.0,8,0,0,,,
2022-10-14 23:14:12,"Push",28min,"Triceps Extension",3,70.0,8,0,0,,,
2022-10-16 22:38:22,"Pull",52min,"Seated Row (Machine)",1,100.0,10,0,0,"","",
2022-10-16 22:38:22,"Pull",52min,"Seated Row (Machine)",2,115.0,10,0,0,,,
2022-10-16 22:38:22,"Pull",52min,"Seated Row (Machine)",3,125.0,10,0,0,,,
2022-10-16 22:38:22,"Pull",52min,"Lat Pulldown - Wide Grip (Cable)",1,85.0,10,0,0,"",,
2022-10-16 22:38:22,"Pull",52min,"Lat Pulldown - Wide Grip (Cable)",2,100.0,10,0,0,,,
2022-10-16 22:38:22,"Pull",52min,"Lat Pulldown - Wide Grip (Cable)",3,100.0,10,0,0,,,
2022-10-16 22:38:22,"Pull",52min,"Lat Pulldown (Machine)",1,85.0,10,0,0,"",,
2022-10-16 22:38:22,"Pull",52min,"Lat Pulldown (Machine)",2,100.0,10,0,0,,,
2022-10-16 22:38:22,"Pull",52min,"Lat Pulldown (Machine)",3,100.0,10,0,0,,,
2022-10-16 22:38:22,"Pull",52min,"Skullcrusher (Dumbbell)",1,20.0,10,0,0,"",,
2022-10-16 22:38:22,"Pull",52min,"Skullcrusher (Dumbbell)",2,20.0,10,0,0,,,
2022-10-16 22:38:22,"Pull",52min,"Skullcrusher (Dumbbell)",3,25.0,10,0,0,,,
2022-10-16 22:38:22,"Pull",52min,"Skullcrusher (Dumbbell)",4,25.0,10,0,0,,,
2022-10-16 22:38:22,"Pull",52min,"Reverse Fly (Cable)",1,85.0,10,0,0,"",,
2022-10-16 22:38:22,"Pull",52min,"Reverse Fly (Cable)",2,90.0,10,0,0,,,
2022-10-16 22:38:22,"Pull",52min,"Reverse Fly (Cable)",3,95.0,8,0,0,,,
2022-10-16 22:38:22,"Pull",52min,"Bicep Curl (Barbell)",1,20.0,10,0,0,"",,
2022-10-16 22:38:22,"Pull",52min,"Bicep Curl (Barbell)",2,25.0,8,0,0,,,
2022-10-16 22:38:22,"Pull",52min,"Bicep Curl (Barbell)",3,25.0,8,0,0,,,
2022-10-16 22:38:22,"Pull",52min,"Bicep Curl (Barbell)",4,20.0,10,0,0,,,
2022-10-16 22:38:22,"Pull",52min,"Bicep Curl (Cable)",1,110.0,10,0,0,"",,
2022-10-16 22:38:22,"Pull",52min,"Bicep Curl (Cable)",2,130.0,10,0,0,,,
2022-10-16 22:38:22,"Pull",52min,"Bicep Curl (Cable)",3,149.99999999999997,10,0,0,,,
2022-10-16 22:38:22,"Pull",52min,"Bicep Curl (Cable)",4,149.99999999999997,10,0,0,,,
2022-10-16 23:33:33,"Legs",59min,"Hack Squat",1,140.0,10,0,0,"","",
2022-10-16 23:33:33,"Legs",59min,"Hack Squat",2,140.0,10,0,0,,,
2022-10-16 23:33:33,"Legs",59min,"Hack Squat",3,140.0,10,0,0,,,
2022-10-16 23:33:33,"Legs",59min,"Seated Leg Press (Machine)",1,257.0,10,0,0,"",,
2022-10-16 23:33:33,"Legs",59min,"Seated Leg Press (Machine)",2,307.0,10,0,0,,,
2022-10-16 23:33:33,"Legs",59min,"Seated Leg Press (Machine)",3,307.0,10,0,0,,,
2022-10-16 23:33:33,"Legs",59min,"Leg Extension (Machine)",1,85.0,10,0,0,"",,
2022-10-16 23:33:33,"Legs",59min,"Leg Extension (Machine)",2,85.0,10,0,0,,,
2022-10-16 23:33:33,"Legs",59min,"Leg Extension (Machine)",3,90.0,10,0,0,,,
2022-10-16 23:33:33,"Legs",59min,"Lying Leg Curl (Machine)",1,70.0,10,0,0,"",,
2022-10-16 23:33:33,"Legs",59min,"Lying Leg Curl (Machine)",2,80.0,8,0,0,,,
2022-10-16 23:33:33,"Legs",59min,"Lying Leg Curl (Machine)",3,80.0,8,0,0,,,
2022-10-16 23:33:33,"Legs",59min,"Seated Calf Raise (Machine)",1,115.0,10,0,0,"",,
2022-10-16 23:33:33,"Legs",59min,"Seated Calf Raise (Machine)",2,115.0,12,0,0,,,
2022-10-16 23:33:33,"Legs",59min,"Seated Calf Raise (Machine)",3,115.0,15,0,0,,,
2022-10-16 23:33:33,"Legs",59min,"Hip Abductor (Machine)",1,70.0,10,0,0,"",,
2022-10-16 23:33:33,"Legs",59min,"Hip Abductor (Machine)",2,85.0,10,0,0,,,
2022-10-16 23:33:33,"Legs",59min,"Hip Abductor (Machine)",3,100.0,10,0,0,,,
2022-10-16 23:33:33,"Legs",59min,"Pendulum Squat ",1,90.0,10,0,0,"",,
2022-10-16 23:33:33,"Legs",59min,"Pendulum Squat ",2,140.0,10,0,0,,,
2022-10-16 23:33:33,"Legs",59min,"Pendulum Squat ",3,140.0,10,0,0,,,
2022-10-16 23:33:33,"Legs",59min,"Hip Adductor (Machine)",1,70.0,10,0,0,"",,
2022-10-16 23:33:33,"Legs",59min,"Hip Adductor (Machine)",2,85.0,10,0,0,,,
2022-10-16 23:33:33,"Legs",59min,"Hip Adductor (Machine)",3,100.0,10,0,0,,,
2022-10-18 21:08:47,"Push",36min,"Bench Press (Barbell)",1,110.0,8,0,0,"","",
2022-10-18 21:08:47,"Push",36min,"Bench Press (Barbell)",2,110.0,6,0,0,,,
2022-10-18 21:08:47,"Push",36min,"Bench Press (Barbell)",3,110.0,6,0,0,,,
2022-10-18 21:08:47,"Push",36min,"Bench Press (Barbell)",4,90.0,10,0,0,,,
2022-10-18 21:08:47,"Push",36min,"Shoulder Press (Machine)",1,70.0,10,0,0,"",,
2022-10-18 21:08:47,"Push",36min,"Shoulder Press (Machine)",2,80.0,8,0,0,,,
2022-10-18 21:08:47,"Push",36min,"Shoulder Press (Machine)",3,85.0,6,0,0,,,
2022-10-18 21:08:47,"Push",36min,"Shoulder Press (Machine)",4,70.0,8,0,0,,,
2022-10-18 21:08:47,"Push",36min,"Chest Fly",1,160.0,10,0,0,"",,
2022-10-18 21:08:47,"Push",36min,"Chest Fly",2,175.0,10,0,0,,,
2022-10-18 21:08:47,"Push",36min,"Chest Fly",3,175.0,8,0,0,,,
2022-10-18 21:08:47,"Push",36min,"Chest Press (Machine)",1,85.0,10,0,0,"",,
2022-10-18 21:08:47,"Push",36min,"Chest Press (Machine)",2,100.0,10,0,0,,,
2022-10-18 21:08:47,"Push",36min,"Chest Press (Machine)",3,115.0,10,0,0,,,
2022-10-18 21:08:47,"Push",36min,"Chest Press (Machine)",4,85.0,10,0,0,,,
2022-10-18 21:08:47,"Push",36min,"Triceps Extension",1,130.0,10,0,0,"",,
2022-10-18 21:08:47,"Push",36min,"Triceps Extension",2,149.99999999999997,10,0,0,,,
2022-10-18 21:08:47,"Push",36min,"Triceps Extension",3,160.0,10,0,0,,,
2022-10-18 21:08:47,"Push",36min,"Shrug (Dumbbell)",1,35.0,10,0,0,"",,
2022-10-18 21:08:47,"Push",36min,"Shrug (Dumbbell)",2,35.0,10,0,0,,,
2022-10-18 21:08:47,"Push",36min,"Front Raise (Plate)",1,25.0,10,0,0,"",,
2022-10-18 21:08:47,"Push",36min,"Front Raise (Plate)",2,25.0,10,0,0,,,
2022-10-18 21:08:47,"Push",36min,"Front Raise (Plate)",3,25.0,10,0,0,,,
2022-10-20 06:47:55,"Pull",52min,"Seated Row (Machine)",1,100.0,10,0,0,"","",
2022-10-20 06:47:55,"Pull",52min,"Seated Row (Machine)",2,100.0,10,0,0,,,
2022-10-20 06:47:55,"Pull",52min,"Seated Row (Machine)",3,115.0,10,0,0,,,
2022-10-20 06:47:55,"Pull",52min,"Seated Row (Machine)",4,115.0,10,0,0,,,
2022-10-20 06:47:55,"Pull",52min,"Lat Pulldown - Wide Grip (Cable)",1,85.0,10,0,0,"",,
2022-10-20 06:47:55,"Pull",52min,"Lat Pulldown - Wide Grip (Cable)",2,100.0,10,0,0,,,
2022-10-20 06:47:55,"Pull",52min,"Lat Pulldown - Wide Grip (Cable)",3,100.0,10,0,0,,,
2022-10-20 06:47:55,"Pull",52min,"Lat Pulldown (Machine)",1,85.0,10,0,0,"",,
2022-10-20 06:47:55,"Pull",52min,"Lat Pulldown (Machine)",2,100.0,10,0,0,,,
2022-10-20 06:47:55,"Pull",52min,"Lat Pulldown (Machine)",3,100.0,10,0,0,,,
2022-10-20 06:47:55,"Pull",52min,"Skullcrusher (Dumbbell)",1,20.0,10,0,0,"",,
2022-10-20 06:47:55,"Pull",52min,"Skullcrusher (Dumbbell)",2,20.0,10,0,0,,,
2022-10-20 06:47:55,"Pull",52min,"Skullcrusher (Dumbbell)",3,25.0,10,0,0,,,
2022-10-20 06:47:55,"Pull",52min,"Skullcrusher (Dumbbell)",4,25.0,10,0,0,,,
2022-10-20 06:47:55,"Pull",52min,"Reverse Fly (Cable)",1,85.0,10,0,0,"",,
2022-10-20 06:47:55,"Pull",52min,"Reverse Fly (Cable)",2,90.0,10,0,0,,,
2022-10-20 06:47:55,"Pull",52min,"Reverse Fly (Cable)",3,95.0,8,0,0,,,
2022-10-20 06:47:55,"Pull",52min,"Bicep Curl (Barbell)",1,20.0,10,0,0,"",,
2022-10-20 06:47:55,"Pull",52min,"Bicep Curl (Barbell)",2,20.0,10,0,0,,,
2022-10-20 06:47:55,"Pull",52min,"Bicep Curl (Barbell)",3,20.0,10,0,0,,,
2022-10-20 06:47:55,"Pull",52min,"Bicep Curl (Barbell)",4,20.0,10,0,0,,,
2022-10-20 06:47:55,"Pull",52min,"Bicep Curl (Cable)",1,110.0,10,0,0,"",,
2022-10-20 06:47:55,"Pull",52min,"Bicep Curl (Cable)",2,130.0,10,0,0,,,
2022-10-20 06:47:55,"Pull",52min,"Bicep Curl (Cable)",3,149.99999999999997,10,0,0,,,
2022-10-20 06:47:55,"Pull",52min,"Bicep Curl (Cable)",4,149.99999999999997,10,0,0,,,
2022-10-21 23:09:17,"Legs",50min,"Hack Squat",1,140.0,10,0,0,"","",
2022-10-21 23:09:17,"Legs",50min,"Hack Squat",2,140.0,10,0,0,,,
2022-10-21 23:09:17,"Legs",50min,"Hack Squat",3,140.0,10,0,0,,,
2022-10-21 23:09:17,"Legs",50min,"Hack Squat",4,140.0,10,0,0,,,
2022-10-21 23:09:17,"Legs",50min,"Seated Leg Press (Machine)",1,257.0,10,0,0,"",,
2022-10-21 23:09:17,"Legs",50min,"Seated Leg Press (Machine)",2,307.0,10,0,0,,,
2022-10-21 23:09:17,"Legs",50min,"Seated Leg Press (Machine)",3,327.0,10,0,0,,,
2022-10-21 23:09:17,"Legs",50min,"Leg Extension (Machine)",1,85.0,10,0,0,"",,
2022-10-21 23:09:17,"Legs",50min,"Leg Extension (Machine)",2,95.0,10,0,0,,,
2022-10-21 23:09:17,"Legs",50min,"Leg Extension (Machine)",3,100.0,10,0,0,,,
2022-10-21 23:09:17,"Legs",50min,"Leg Extension (Machine)",4,105.0,10,0,0,,,
2022-10-21 23:09:17,"Legs",50min,"Lying Leg Curl (Machine)",1,70.0,10,0,0,"",,
2022-10-21 23:09:17,"Legs",50min,"Lying Leg Curl (Machine)",2,80.0,10,0,0,,,
2022-10-21 23:09:17,"Legs",50min,"Lying Leg Curl (Machine)",3,82.5,9,0,0,,,
2022-10-21 23:09:17,"Legs",50min,"Seated Calf Raise (Machine)",1,115.0,15,0,0,"",,
2022-10-21 23:09:17,"Legs",50min,"Seated Calf Raise (Machine)",2,115.0,10,0,0,,,
2022-10-21 23:09:17,"Legs",50min,"Hip Abductor (Machine)",1,85.0,10,0,0,"",,
2022-10-21 23:09:17,"Legs",50min,"Hip Abductor (Machine)",2,85.0,10,0,0,,,
2022-10-21 23:09:17,"Legs",50min,"Hip Abductor (Machine)",3,100.0,10,0,0,,,
2022-10-21 23:09:17,"Legs",50min,"Pendulum Squat ",1,140.0,10,0,0,"",,
2022-10-21 23:09:17,"Legs",50min,"Pendulum Squat ",2,140.0,10,0,0,,,
2022-10-21 23:09:17,"Legs",50min,"Pendulum Squat ",3,140.0,10,0,0,,,
2022-10-21 23:09:17,"Legs",50min,"Hip Adductor (Machine)",1,85.0,10,0,0,"",,
2022-10-21 23:09:17,"Legs",50min,"Hip Adductor (Machine)",2,100.0,10,0,0,,,
2022-10-21 23:09:17,"Legs",50min,"Hip Adductor (Machine)",3,115.0,10,0,0,,,
2022-10-22 20:24:42,"Push",1h 48min,"Bench Press (Barbell)",1,110.0,10,0,0,"","",
2022-10-22 20:24:42,"Push",1h 48min,"Bench Press (Barbell)",2,110.0,10,0,0,,,
2022-10-22 20:24:42,"Push",1h 48min,"Bench Press (Barbell)",3,110.0,10,0,0,,,
